scope,cve,count
overall,CVE-2017-16803,2
overall,CVE-2017-16643,2
overall,CVE-2017-16535,2
overall,CVE-2017-16534,2
overall,CVE-2017-16533,2
overall,CVE-2017-16529,2
overall,CVE-2017-16528,2
overall,CVE-2017-15906,2
overall,CVE-2017-15868,2
overall,CVE-2017-15649,2
overall,CVE-2017-15306,2
overall,CVE-2017-15277,2
overall,CVE-2017-15116,2
overall,CVE-2017-15115,2
overall,CVE-2017-15102,2
overall,CVE-2017-15033,2
overall,CVE-2017-15032,2
overall,CVE-2017-14727,2
overall,CVE-2017-14502,2
overall,CVE-2017-14230,2
overall,CVE-2017-14222,2
overall,CVE-2017-14173,2
overall,CVE-2017-14166,2
overall,CVE-2017-14151,2
overall,CVE-2017-14140,2
overall,CVE-2017-14106,2
overall,CVE-2017-14059,2
overall,CVE-2017-14058,2
overall,CVE-2017-14056,2
overall,CVE-2017-14055,2
overall,CVE-2017-14040,2
overall,CVE-2017-13725,2
overall,CVE-2017-13695,2
overall,CVE-2017-13694,2
overall,CVE-2017-13693,2
overall,CVE-2017-13688,2
overall,CVE-2017-13686,2
overall,CVE-2017-13658,2
overall,CVE-2017-13146,2
overall,CVE-2017-13143,2
overall,CVE-2017-13055,2
overall,CVE-2017-13054,2
overall,CVE-2017-13052,2
overall,CVE-2017-13051,2
overall,CVE-2017-13050,2
overall,CVE-2017-13049,2
overall,CVE-2017-13045,2
overall,CVE-2017-13042,2
overall,CVE-2017-13038,2
overall,CVE-2017-13037,2
overall,CVE-2017-13036,2
overall,CVE-2017-13033,2
overall,CVE-2017-13031,2
overall,CVE-2017-13027,2
overall,CVE-2017-13025,2
overall,CVE-2017-13022,2
overall,CVE-2017-13017,2
overall,CVE-2017-13015,2
overall,CVE-2017-13014,2
overall,CVE-2017-13012,2
overall,CVE-2017-13011,2
overall,CVE-2017-13010,2
overall,CVE-2017-13007,2
overall,CVE-2017-13005,2
overall,CVE-2017-13002,2
overall,CVE-2017-13001,2
overall,CVE-2017-13000,2
overall,CVE-2017-12995,2
overall,CVE-2017-12994,2
overall,CVE-2017-12992,2
overall,CVE-2017-12989,2
overall,CVE-2017-12988,2
overall,CVE-2017-12982,2
overall,CVE-2017-12901,2
overall,CVE-2017-12897,2
overall,CVE-2017-12894,2
overall,CVE-2017-12877,2
overall,CVE-2017-12662,2
overall,CVE-2017-12427,2
overall,CVE-2017-12193,2
overall,CVE-2017-11665,2
overall,CVE-2017-11522,2
overall,CVE-2017-11472,2
overall,CVE-2017-11328,2
overall,CVE-2017-11176,2
overall,CVE-2017-11171,2
overall,CVE-2017-10929,2
overall,CVE-2017-10911,2
overall,CVE-2017-10810,2
overall,CVE-2017-10671,2
overall,CVE-2017-9996,2
overall,CVE-2017-9994,2
overall,CVE-2017-9993,2
overall,CVE-2017-9992,2
overall,CVE-2017-9991,2
overall,CVE-2017-9990,2
overall,CVE-2017-9605,2
overall,CVE-2017-9527,2
overall,CVE-2017-9520,2
overall,CVE-2017-9501,2
overall,CVE-2017-9499,2
overall,CVE-2017-9242,2
overall,CVE-2017-9229,2
overall,CVE-2017-9225,2
overall,CVE-2017-9217,2
overall,CVE-2017-9211,2
overall,CVE-2017-9201,2
overall,CVE-2017-9144,2
overall,CVE-2017-9098,2
overall,CVE-2017-9075,2
overall,CVE-2017-9051,2
overall,CVE-2017-8925,2
overall,CVE-2017-8831,2
overall,CVE-2017-8825,2
overall,CVE-2017-8073,2
overall,CVE-2017-8072,2
overall,CVE-2017-8070,2
overall,CVE-2017-8066,2
overall,CVE-2017-8065,2
overall,CVE-2017-8064,2
overall,CVE-2017-8063,2
overall,CVE-2017-8061,2
overall,CVE-2017-7962,2
overall,CVE-2017-7875,2
overall,CVE-2017-7866,2
overall,CVE-2017-7863,2
overall,CVE-2017-7854,2
overall,CVE-2017-7585,2
overall,CVE-2017-7645,2
overall,CVE-2017-7541,2
overall,CVE-2017-7533,2
overall,CVE-2017-7487,2
overall,CVE-2017-7274,2
overall,CVE-2017-7273,2
overall,CVE-2017-6890,2
overall,CVE-2017-6502,2
overall,CVE-2017-6501,2
overall,CVE-2017-6500,2
overall,CVE-2017-6497,2
overall,CVE-2017-6436,2
overall,CVE-2017-6430,2
overall,CVE-2017-6429,2
overall,CVE-2017-6348,2
overall,CVE-2017-6347,2
overall,CVE-2017-6194,2
overall,CVE-2017-6074,2
overall,CVE-2017-6001,2
overall,CVE-2017-5985,2
overall,CVE-2017-5847,2
overall,CVE-2017-5668,2
overall,CVE-2017-5551,2
overall,CVE-2017-5550,2
overall,CVE-2017-5549,2
overall,CVE-2017-5508,2
overall,CVE-2017-5506,2
overall,CVE-2017-5340,2
overall,CVE-2017-5226,2
overall,CVE-2017-5225,2
overall,CVE-2017-5209,2
overall,CVE-2017-5207,2
overall,CVE-2017-5206,2
overall,CVE-2017-0380,2
overall,CVE-2017-0377,2
overall,CVE-2016-10375,2
overall,CVE-2016-10318,2
overall,CVE-2016-10092,2
overall,CVE-2016-10266,2
overall,CVE-2016-10250,2
overall,CVE-2016-10248,2
overall,CVE-2016-10208,2
overall,CVE-2016-10197,2
overall,CVE-2016-10196,2
overall,CVE-2016-10195,2
overall,CVE-2016-10192,2
overall,CVE-2016-10189,2
overall,CVE-2016-10161,2
overall,CVE-2016-10158,2
overall,CVE-2016-10156,2
overall,CVE-2016-10154,2
overall,CVE-2016-10144,2
overall,CVE-2016-10094,2
overall,CVE-2016-10069,2
overall,CVE-2016-10068,2
overall,CVE-2016-10067,2
overall,CVE-2016-10064,2
overall,CVE-2016-10060,2
overall,CVE-2016-10053,2
overall,CVE-2016-10048,2
overall,CVE-2016-10046,2
overall,CVE-2016-10044,2
overall,CVE-2016-10030,2
overall,CVE-2016-10011,2
overall,CVE-2016-9936,2
overall,CVE-2016-9935,2
overall,CVE-2016-9843,2
overall,CVE-2016-9842,2
overall,CVE-2016-9841,2
overall,CVE-2016-9840,2
overall,CVE-2016-9556,2
overall,CVE-2016-9391,2
overall,CVE-2016-9389,2
overall,CVE-2016-8887,2
overall,CVE-2016-8690,2
overall,CVE-2016-8693,2
overall,CVE-2016-8689,2
overall,CVE-2016-8687,2
overall,CVE-2016-8636,2
overall,CVE-2016-7972,2
overall,CVE-2016-7970,2
overall,CVE-2016-7799,2
overall,CVE-2016-7540,2
overall,CVE-2016-7533,2
overall,CVE-2016-7529,2
overall,CVE-2016-7528,2
overall,CVE-2016-7521,2
overall,CVE-2016-7520,2
overall,CVE-2016-7515,2
overall,CVE-2016-7145,2
overall,CVE-2016-7144,2
overall,CVE-2016-6911,2
overall,CVE-2016-3695,2
overall,CVE-2016-3179,2
overall,CVE-2016-3178,2
overall,CVE-2016-2347,2
overall,CVE-2015-8959,2
overall,CVE-2015-8900,2
overall,CVE-2015-8898,2
overall,CVE-2015-8897,2
overall,CVE-2015-8896,2
overall,CVE-2015-8894,2
overall,CVE-2015-8026,2
overall,CVE-2015-7837,2
overall,CVE-2015-6817,2
overall,CVE-2015-5221,2
overall,CVE-2014-9940,2
overall,CVE-2014-9914,2
overall,CVE-2014-4978,2
overall,CVE-2018-1999015,2
overall,CVE-2018-1999013,2
overall,CVE-2018-1999012,2
overall,CVE-2018-1999011,2
overall,CVE-2018-1999010,2
overall,CVE-2018-1000880,2
overall,CVE-2018-1000879,2
overall,CVE-2018-1000852,2
overall,CVE-2018-1000524,2
overall,CVE-2018-1000127,2
overall,CVE-2018-20542,2
overall,CVE-2018-20511,2
overall,CVE-2018-20145,2
overall,CVE-2018-19854,2
overall,CVE-2018-19841,2
overall,CVE-2018-19497,2
overall,CVE-2018-19199,2
overall,CVE-2018-19198,2
overall,CVE-2018-19115,2
overall,CVE-2018-19052,2
overall,CVE-2018-18955,2
overall,CVE-2018-18710,2
overall,CVE-2018-18690,2
overall,CVE-2018-18585,2
overall,CVE-2018-17942,2
overall,CVE-2018-17206,2
overall,CVE-2018-17205,2
overall,CVE-2018-17204,2
overall,CVE-2018-17082,2
overall,CVE-2018-16840,2
overall,CVE-2018-16839,2
overall,CVE-2018-16749,2
overall,CVE-2018-16645,2
overall,CVE-2018-16642,2
overall,CVE-2018-16435,2
overall,CVE-2018-16276,2
overall,CVE-2018-16253,2
overall,CVE-2018-15863,2
overall,CVE-2018-15859,2
overall,CVE-2018-15858,2
overall,CVE-2018-15857,2
overall,CVE-2018-15856,2
overall,CVE-2018-15855,2
overall,CVE-2018-15836,2
overall,CVE-2018-15572,2
overall,CVE-2018-15501,2
overall,CVE-2018-15132,2
overall,CVE-2018-15120,2
overall,CVE-2018-14681,2
overall,CVE-2018-14395,2
overall,CVE-2018-14363,2
overall,CVE-2018-14356,2
overall,CVE-2018-14354,2
overall,CVE-2018-13785,2
overall,CVE-2018-13406,2
overall,CVE-2018-13405,2
overall,CVE-2018-13303,2
overall,CVE-2018-13301,2
overall,CVE-2018-13095,2
overall,CVE-2018-13094,2
overall,CVE-2018-13006,2
overall,CVE-2018-12633,2
overall,CVE-2018-12459,2
overall,CVE-2018-12320,2
overall,CVE-2018-12249,2
overall,CVE-2018-12248,2
overall,CVE-2018-12247,2
overall,CVE-2018-11596,2
overall,CVE-2018-11592,2
overall,CVE-2018-11591,2
overall,CVE-2018-11508,2
overall,CVE-2018-11384,2
overall,CVE-2018-11382,2
overall,CVE-2018-11381,2
overall,CVE-2018-11380,2
overall,CVE-2018-11379,2
overall,CVE-2018-11377,2
overall,CVE-2018-11232,2
overall,CVE-2018-10887,2
overall,CVE-2018-10717,2
overall,CVE-2018-10675,2
overall,CVE-2018-10360,2
overall,CVE-2018-10199,2
overall,CVE-2018-10191,2
overall,CVE-2018-10124,2
overall,CVE-2018-10074,2
overall,CVE-2018-9336,2
overall,CVE-2018-9275,2
overall,CVE-2018-8970,2
overall,CVE-2018-8897,2
overall,CVE-2018-8828,2
overall,CVE-2018-8788,2
overall,CVE-2018-8787,2
overall,CVE-2018-8786,2
overall,CVE-2018-8784,2
overall,CVE-2018-8087,2
overall,CVE-2018-8043,2
overall,CVE-2018-7998,2
overall,CVE-2018-7757,2
overall,CVE-2018-7480,2
overall,CVE-2018-7247,2
overall,CVE-2018-6767,2
overall,CVE-2018-6651,2
overall,CVE-2018-5873,2
overall,CVE-2018-5344,2
overall,CVE-2018-1091,2
overall,CVE-2018-0500,2
overall,CVE-2017-1000494,2
overall,CVE-2017-1000418,2
overall,CVE-2017-18257,2
overall,CVE-2017-18255,2
overall,CVE-2017-18249,2
overall,CVE-2017-18248,2
overall,CVE-2017-18221,2
overall,CVE-2017-18208,2
overall,CVE-2017-18204,2
overall,CVE-2017-18203,2
overall,CVE-2017-18200,2
overall,CVE-2017-18193,2
overall,CVE-2017-18190,2
overall,CVE-2017-18187,2
overall,CVE-2017-18017,2
overall,CVE-2017-15129,2
overall,CVE-2017-15128,2
overall,CVE-2017-9732,2
overall,CVE-2017-2616,2
overall,CVE-2016-7035,2
overall,CVE-2016-5314,2
overall,CVE-2019-1010305,2
overall,CVE-2019-1010239,2
overall,CVE-2019-1010208,2
overall,CVE-2019-1000020,2
overall,CVE-2019-1000019,2
overall,CVE-2019-17547,2
overall,CVE-2019-17542,2
overall,CVE-2019-16995,2
overall,CVE-2019-16994,2
overall,CVE-2019-16714,2
overall,CVE-2019-16058,2
overall,CVE-2019-15924,2
overall,CVE-2019-15921,2
overall,CVE-2019-15918,2
overall,CVE-2019-15917,2
overall,CVE-2019-15538,2
overall,CVE-2019-15166,2
overall,CVE-2019-15165,2
overall,CVE-2019-15141,2
overall,CVE-2019-14981,2
overall,CVE-2019-14980,2
overall,CVE-2019-14934,2
overall,CVE-2019-14495,2
overall,CVE-2019-14462,2
overall,CVE-2019-14459,2
overall,CVE-2019-14323,2
overall,CVE-2019-14283,2
overall,CVE-2019-13454,2
overall,CVE-2019-13311,2
overall,CVE-2019-13308,2
overall,CVE-2019-13304,2
overall,CVE-2019-13302,2
overall,CVE-2019-13300,2
overall,CVE-2019-13298,2
overall,CVE-2019-13297,2
overall,CVE-2019-13296,2
overall,CVE-2019-13272,2
overall,CVE-2019-13224,2
overall,CVE-2019-13135,2
overall,CVE-2019-12819,2
overall,CVE-2019-12439,2
overall,CVE-2019-12111,2
overall,CVE-2019-12110,2
overall,CVE-2019-12106,2
overall,CVE-2019-12098,2
overall,CVE-2019-11884,2
overall,CVE-2019-11815,2
overall,CVE-2019-11810,2
overall,CVE-2019-11498,2
overall,CVE-2019-11463,2
overall,CVE-2019-11412,2
overall,CVE-2019-11411,2
overall,CVE-2019-11339,2
overall,CVE-2019-10672,2
overall,CVE-2019-10664,2
overall,CVE-2019-10638,2
overall,CVE-2019-10131,2
overall,CVE-2019-9578,2
overall,CVE-2019-8906,2
overall,CVE-2019-7395,2
overall,CVE-2019-3877,2
overall,CVE-2018-21017,2
overall,CVE-2018-21010,2
overall,CVE-2018-20961,2
overall,CVE-2018-20856,2
overall,CVE-2018-20855,2
overall,CVE-2018-20784,2
overall,CVE-2018-20763,2
overall,CVE-2018-16452,2
overall,CVE-2018-16451,2
overall,CVE-2018-16300,2
overall,CVE-2018-16229,2
overall,CVE-2018-16227,2
overall,CVE-2018-14880,2
overall,CVE-2018-14879,2
overall,CVE-2018-14498,2
overall,CVE-2018-14470,2
overall,CVE-2018-14469,2
overall,CVE-2018-14468,2
overall,CVE-2018-14467,2
overall,CVE-2018-14465,2
overall,CVE-2018-14463,2
overall,CVE-2018-14462,2
overall,CVE-2018-14461,2
overall,CVE-2017-18379,2
overall,CVE-2017-18360,2
overall,CVE-2016-10764,2
overall,CVE-2016-10749,2
overall,CVE-2016-10746,2
overall,CVE-2015-9289,2
overall,CVE-2011-5327,2
overall,CVE-2010-5331,2
overall,CVE-2007-6762,2
overall,CVE-2012-3400,2
overall,CVE-2012-0038,2
overall,CVE-2013-1959,2
overall,CVE-2012-6546,2
overall,CVE-2014-4656,2
overall,CVE-2015-4002,2
overall,CVE-2016-5688,2
overall,CVE-2016-3698,2
overall,CVE-2017-13028,2
overall,CVE-2017-13004,2
overall,CVE-2017-12899,2
overall,CVE-2017-12843,2
overall,CVE-2017-12190,2
overall,CVE-2017-11449,2
overall,CVE-2017-11142,2
overall,CVE-2017-9995,2
overall,CVE-2017-5511,2
overall,CVE-2016-10129,2
overall,CVE-2016-7101,2
overall,CVE-2016-6906,2
overall,CVE-2015-8958,2
overall,CVE-2018-1000041,2
overall,CVE-2018-18021,2
overall,CVE-2018-17456,2
overall,CVE-2018-9989,2
overall,CVE-2018-9988,2
overall,CVE-2018-8098,2
overall,CVE-2019-16718,2
overall,CVE-2019-14763,2
overall,CVE-2019-12109,2
overall,CVE-2019-10714,2
overall,CVE-2011-3916,2
overall,CVE-2011-2836,2
overall,CVE-2011-2843,2
overall,CVE-2011-2851,2
overall,CVE-2011-2853,2
overall,CVE-2011-2854,2
overall,CVE-2011-2834,2
overall,CVE-2011-2859,2
overall,CVE-2011-2860,2
overall,CVE-2011-2864,2
overall,CVE-2011-2822,2
overall,CVE-2011-2806,2
overall,CVE-2011-2829,2
overall,CVE-2011-2782,2
overall,CVE-2011-2785,2
overall,CVE-2011-2801,2
overall,CVE-2011-1799,2
overall,CVE-2012-2876,2
overall,CVE-2012-2874,2
overall,CVE-2012-2872,2
overall,CVE-2012-2842,2
overall,CVE-2012-2823,2
overall,CVE-2012-2824,2
overall,CVE-2012-2833,2
overall,CVE-2011-3956,2
overall,CVE-2011-3961,2
overall,CVE-2011-3965,2
overall,CVE-2011-3927,2
overall,CVE-2011-3103,2
overall,CVE-2011-3114,2
overall,CVE-2011-3083,2
overall,CVE-2011-3050,2
overall,CVE-2013-6634,2
overall,CVE-2013-6640,2
overall,CVE-2013-6621,2
overall,CVE-2013-6627,2
overall,CVE-2013-2926,2
overall,CVE-2013-2909,2
overall,CVE-2013-2911,2
overall,CVE-2013-2914,2
overall,CVE-2013-2917,2
overall,CVE-2013-2920,2
overall,CVE-2013-2921,2
overall,CVE-2013-2900,2
overall,CVE-2013-2905,2
overall,CVE-2013-2884,2
overall,CVE-2013-2873,2
overall,CVE-2013-2874,2
overall,CVE-2013-2876,2
overall,CVE-2013-2878,2
overall,CVE-2013-2857,2
overall,CVE-2013-2862,2
overall,CVE-2013-0880,2
overall,CVE-2013-0881,2
overall,CVE-2013-0889,2
overall,CVE-2013-0890,2
overall,CVE-2013-0893,2
overall,CVE-2013-0895,2
overall,CVE-2013-0920,2
overall,CVE-2013-0922,2
overall,CVE-2013-0923,2
overall,CVE-2013-0926,2
overall,CVE-2013-0912,2
overall,CVE-2013-0909,2
overall,CVE-2012-5154,2
overall,CVE-2012-5155,2
overall,CVE-2013-0836,2
overall,CVE-2013-0837,2
overall,CVE-2014-7909,2
overall,CVE-2014-3198,2
overall,CVE-2014-3160,2
overall,CVE-2014-3157,2
overall,CVE-2014-1710,2
overall,CVE-2014-1700,2
overall,CVE-2013-6649,2
overall,CVE-2013-6643,2
overall,CVE-2015-6790,2
overall,CVE-2015-6768,2
overall,CVE-2015-6772,2
overall,CVE-2015-6783,2
overall,CVE-2015-6786,2
overall,CVE-2015-1232,2
overall,CVE-2015-1302,2
overall,CVE-2015-1233,2
overall,CVE-2016-5170,2
overall,CVE-2016-5152,2
overall,CVE-2016-5156,2
overall,CVE-2016-5158,2
overall,CVE-2016-5166,2
overall,CVE-2016-5182,2
overall,CVE-2016-5187,2
overall,CVE-2016-5191,2
overall,CVE-2016-1631,2
overall,CVE-2016-1616,2
overall,CVE-2016-1697,2
overall,CVE-2016-1698,2
overall,CVE-2016-1670,2
overall,CVE-2016-1654,2
overall,CVE-2016-1657,2
overall,CVE-2016-1643,2
overall,CVE-2016-1624,2
overall,CVE-2017-5094,2
overall,CVE-2017-5101,2
overall,CVE-2017-5105,2
overall,CVE-2017-5108,2
overall,CVE-2017-5057,2
overall,CVE-2017-5067,2
overall,CVE-2017-5069,2
overall,CVE-2017-5056,2
overall,CVE-2017-5053,2
overall,CVE-2017-5008,2
overall,CVE-2017-5016,2
overall,CVE-2016-5220,2
overall,CVE-2016-5222,2
overall,CVE-2016-5225,2
overall,CVE-2016-5224,2
overall,CVE-2016-5200,2
overall,CVE-2016-1664,2
overall,CVE-2018-18337,2
overall,CVE-2018-18339,2
overall,CVE-2018-18341,2
overall,CVE-2018-18344,2
overall,CVE-2018-18346,2
overall,CVE-2018-18347,2
overall,CVE-2018-18349,2
overall,CVE-2018-18351,2
overall,CVE-2018-18355,2
overall,CVE-2018-18357,2
overall,CVE-2018-20070,2
overall,CVE-2018-17462,2
overall,CVE-2018-17473,2
overall,CVE-2018-17476,2
overall,CVE-2018-6031,2
overall,CVE-2018-6033,2
overall,CVE-2018-6041,2
overall,CVE-2018-6046,2
overall,CVE-2018-6047,2
overall,CVE-2018-6050,2
overall,CVE-2018-6051,2
overall,CVE-2018-6053,2
overall,CVE-2018-6054,2
overall,CVE-2018-6086,2
overall,CVE-2018-6088,2
overall,CVE-2018-6101,2
overall,CVE-2018-6102,2
overall,CVE-2018-6115,2
overall,CVE-2018-6117,2
overall,CVE-2018-6060,2
overall,CVE-2018-6063,2
overall,CVE-2018-6070,2
overall,CVE-2018-6076,2
overall,CVE-2018-6078,2
overall,CVE-2017-15407,2
overall,CVE-2017-15416,2
overall,CVE-2017-15427,2
overall,CVE-2017-15398,2
overall,CVE-2017-5129,2
overall,CVE-2017-15390,2
overall,CVE-2017-15393,2
overall,CVE-2017-15394,2
overall,CVE-2019-5828,2
overall,CVE-2019-5816,2
overall,CVE-2019-5788,2
overall,CVE-2019-5802,2
overall,CVE-2019-5803,2
overall,CVE-2019-5804,2
overall,CVE-2019-5786,2
overall,CVE-2019-5754,2
overall,CVE-2019-5757,2
overall,CVE-2019-5755,2
overall,CVE-2018-20073,2
overall,CVE-2018-6159,2
overall,CVE-2018-6169,2
overall,CVE-2018-6171,2
overall,CVE-2018-6178,2
overall,CVE-2018-4117,2
overall,CVE-2018-16067,2
overall,CVE-2018-16074,2
overall,CVE-2018-16081,2
overall,CVE-2018-16086,2
overall,CVE-2018-6132,2
overall,CVE-2018-6134,2
overall,CVE-2018-6137,2
overall,CVE-2018-6139,2
overall,CVE-2018-6143,2
overall,CVE-2018-6121,2
overall,CVE-2016-1672,2
overall,CVE-2016-1682,2
overall,CVE-2016-1686,2
overall,CVE-2015-3845,2
overall,CVE-2015-3836,2
overall,CVE-2015-3834,2
overall,CVE-2015-3831,2
overall,CVE-2015-1539,2
overall,CVE-2015-1536,2
overall,CVE-2016-6722,2
overall,CVE-2016-6712,2
overall,CVE-2016-6699,2
overall,CVE-2016-3924,2
overall,CVE-2016-3913,2
overall,CVE-2016-3900,2
overall,CVE-2016-3899,2
overall,CVE-2016-3890,2
overall,CVE-2016-3881,2
overall,CVE-2016-3879,2
overall,CVE-2016-3878,2
overall,CVE-2016-3837,2
overall,CVE-2016-3830,2
overall,CVE-2016-3827,2
overall,CVE-2016-3822,2
overall,CVE-2016-3819,2
overall,CVE-2016-3765,2
overall,CVE-2016-3764,2
overall,CVE-2016-3758,2
overall,CVE-2016-3757,2
overall,CVE-2016-3756,2
overall,CVE-2016-3754,2
overall,CVE-2016-2507,2
overall,CVE-2016-2505,2
overall,CVE-2016-2499,2
overall,CVE-2016-2494,2
overall,CVE-2016-2486,2
overall,CVE-2016-2449,2
overall,CVE-2016-2440,2
overall,CVE-2016-2428,2
overall,CVE-2016-2420,2
overall,CVE-2016-2419,2
overall,CVE-2016-2418,2
overall,CVE-2016-2417,2
overall,CVE-2016-2416,2
overall,CVE-2016-1621,2
overall,CVE-2016-1503,2
overall,CVE-2016-0846,2
overall,CVE-2016-0839,2
overall,CVE-2016-0829,2
overall,CVE-2016-0828,2
overall,CVE-2016-0815,2
overall,CVE-2016-0811,2
overall,CVE-2016-0809,2
overall,CVE-2016-0808,2
overall,CVE-2016-0807,2
overall,CVE-2016-0804,2
overall,CVE-2015-6640,2
overall,CVE-2017-0823,2
overall,CVE-2017-0819,2
overall,CVE-2017-0818,2
overall,CVE-2017-0813,2
overall,CVE-2017-0812,2
overall,CVE-2017-0810,2
overall,CVE-2017-0637,2
overall,CVE-2017-0635,2
overall,CVE-2017-0594,2
overall,CVE-2017-0591,2
overall,CVE-2017-0557,2
overall,CVE-2017-0556,2
overall,CVE-2017-0547,2
overall,CVE-2017-0542,2
overall,CVE-2017-0541,2
overall,CVE-2017-0539,2
overall,CVE-2017-0396,2
overall,CVE-2018-9508,2
overall,CVE-2018-9507,2
overall,CVE-2018-9505,2
overall,CVE-2018-9504,2
overall,CVE-2018-9499,2
overall,CVE-2018-9498,2
overall,CVE-2018-9491,2
overall,CVE-2018-9490,2
overall,CVE-2018-9473,2
overall,CVE-2017-13200,2
overall,CVE-2017-13198,2
overall,CVE-2017-13194,2
overall,CVE-2017-13190,2
overall,CVE-2017-13189,2
overall,CVE-2017-13187,2
overall,CVE-2017-13185,2
overall,CVE-2017-7376,2
overall,CVE-2015-3849,2
overall,CVE-2015-3835,2
overall,CVE-2015-1528,2
overall,CVE-2016-6720,2
overall,CVE-2016-3909,2
overall,CVE-2016-3871,2
overall,CVE-2016-3760,2
overall,CVE-2016-2508,2
overall,CVE-2016-2464,2
overall,CVE-2016-2452,2
overall,CVE-2017-0402,2
overall,CVE-2018-9503,2
overall,CVE-2009-3607,2
overall,CVE-2017-16853,2
overall,CVE-2017-13723,2
overall,CVE-2015-3196,2
overall,CVE-2017-9610,2
overall,CVE-2014-9665,2
overall,CVE-2014-9663,2
overall,CVE-2017-6386,2
overall,CVE-2016-6303,2
overall,CVE-2016-6263,2
overall,CVE-2016-4356,2
overall,CVE-2016-1907,2
overall,CVE-2016-10328,2
overall,CVE-2014-0221,2
overall,CVE-2018-0739,2
overall,CVE-2012-3511,2
overall,CVE-2012-2384,2
overall,CVE-2012-1090,2
overall,CVE-2011-3191,2
overall,CVE-2011-2906,2
overall,CVE-2011-2518,2
overall,CVE-2011-2496,2
overall,CVE-2011-2495,2
overall,CVE-2011-1160,2
overall,CVE-2013-6431,2
overall,CVE-2013-4512,2
overall,CVE-2013-3226,2
overall,CVE-2013-2146,2
overall,CVE-2013-1767,2
overall,CVE-2013-1763,2
overall,CVE-2014-5353,2
overall,CVE-2014-1874,2
overall,CVE-2014-0749,2
overall,CVE-2014-0206,2
overall,CVE-2014-0131,2
overall,CVE-2014-0101,2
overall,CVE-2015-4036,2
overall,CVE-2015-1788,2
overall,CVE-2015-1191,2
overall,CVE-2015-0275,2
overall,CVE-2014-9756,2
overall,CVE-2014-9728,2
overall,CVE-2014-9428,2
overall,CVE-2014-9423,2
overall,CVE-2014-9422,2
overall,CVE-2014-8275,2
overall,CVE-2014-5352,2
overall,CVE-2013-7421,2
overall,CVE-2016-9555,2
overall,CVE-2016-8650,2
overall,CVE-2016-7916,2
overall,CVE-2016-7425,2
overall,CVE-2016-7413,2
overall,CVE-2016-7143,2
overall,CVE-2016-6905,2
overall,CVE-2016-6136,2
overall,CVE-2016-2180,2
overall,CVE-2016-0758,2
overall,CVE-2016-0723,2
overall,CVE-2015-8872,2
overall,CVE-2015-8816,2
overall,CVE-2013-7449,2
overall,CVE-2017-17052,2
